"","obsid","leadid","ccode","idacr","leader","startdate","enddate","bornin","died","eindate","eoutdate","entry","exit","exitcode","prevtimesinoffice","posttenurefate","gender","borndate","yrborn","deathdate","yrdied"
"740","BOL-2002","A2.9-2218",145,"BOL","Gonzalo Sanchez de Lozada","08/08/2002","17/10/2003","1930","-777",2002-08-08,2003-10-17,0,1,0,1,1,"M",NA,1930,NA,-777
"741","BOL-2003","A2.9-2221",145,"BOL","Carlos Mesa","17/10/2003","31/12/2004","12/08/1953","-777",2003-10-17,2004-12-31,0,-888,0,0,-888,"M",1953-08-12,1953,NA,-777
"742","PAR-1874","A2.9-2224",150,"PAR","Gill","25/11/1874","12/04/1877","1840","1877",1874-11-25,1877-04-12,1,3,-999,0,3,"M",NA,1840,NA,1877
"743","PAR-1877","A2.9-2227",150,"PAR","Uriarte","12/04/1877","25/11/1878","1843","1909",1877-04-12,1878-11-25,0,1,0,0,-666,"M",NA,1843,NA,1909
"744","PAR-1878","A2.9-2230",150,"PAR","Barreiro","27/11/1878","04/09/1880","1833","1880",1878-11-27,1880-09-04,0,2,0,0,-777,"M",NA,1833,NA,1880
"745","PAR-1880","A2.9-2233",150,"PAR","Caballero","04/09/1880","25/11/1886","1839","1912",1880-09-04,1886-11-25,1,1,0,0,0,"M",NA,1839,NA,1912
"746","PAR-1886","A2.9-2236",150,"PAR","Escobar","25/11/1886","25/11/1890","1843","1912",1886-11-25,1890-11-25,0,1,0,0,0,"M",NA,1843,NA,1912
"747","PAR-1890","A2.9-2239",150,"PAR","Gonzalez","25/11/1890","09/06/1894","1851","1912",1890-11-25,1894-06-09,0,3,-999,0,1,"M",NA,1851,NA,1912
"748","PAR-1894-1","A2.9-2242",150,"PAR","Morinigo","09/06/1894","25/11/1894","1848","1901",1894-06-09,1894-11-25,1,1,0,0,-666,"M",NA,1848,NA,1901
"749","PAR-1894-2","A2.9-2245",150,"PAR","Egusquiza","25/11/1894","25/11/1898","1845","1902",1894-11-25,1898-11-25,0,1,0,0,-666,"M",NA,1845,NA,1902
"750","PAR-1898","A2.9-2248",150,"PAR","Aceval","25/11/1898","09/01/1902","1854","1931",1898-11-25,1902-01-09,0,3,-999,0,2,"M",NA,1854,NA,1931
"751","PAR-1902-1","A2.9-2251",150,"PAR","Carvallo","09/01/1902","25/08/1902","1862","1934",1902-01-09,1902-08-25,0,1,0,0,-666,"M",NA,1862,NA,1934
"752","PAR-1902-2","A2.9-2254",150,"PAR","Escurra","25/08/1902","19/12/1904","1859","1929",1902-08-25,1904-12-19,0,3,-999,0,1,"M",NA,1859,NA,1929
"753","PAR-1904","A2.9-2257",150,"PAR","Gaona","19/12/1904","08/12/1905","1846","1932",1904-12-19,1905-12-08,1,3,-999,0,-666,"M",NA,1846,NA,1932
"754","PAR-1905","A2.9-2260",150,"PAR","Baez","08/12/1905","25/11/1906","1/2/1862","1941",1905-12-08,1906-11-25,1,1,0,0,0,"M",1862-02-01,1862,NA,1941
"755","PAR-1906","A2.9-2263",150,"PAR","Ferreira","25/11/1906","04/07/1908","18/2/1840","1920",1906-11-25,1908-07-04,1,3,-999,0,1,"M",1840-02-18,1840,NA,1920
"756","PAR-1908","A2.9-2266",150,"PAR","Gonzales Navero","05/07/1908","25/11/1910","1861","1934",1908-07-05,1910-11-25,1,1,0,0,0,"M",NA,1861,NA,1934
"757","PAR-1910","A2.9-2269",150,"PAR","Gondra","25/11/1910","17/01/1911","1/1/1871","1927",1910-11-25,1911-01-17,0,3,-999,0,0,"M",1871-01-01,1871,NA,1927
"758","PAR-1911-1","A2.9-2272",150,"PAR","Jara","19/01/1911","05/07/1911","1877","1912",1911-01-19,1911-07-05,1,3,-999,0,3,"M",NA,1877,NA,1912
"759","PAR-1911-2","A2.9-2275",150,"PAR","Rojas","05/07/1911","01/03/1912","1870","1922",1911-07-05,1912-03-01,0,3,-999,0,1,"M",NA,1870,NA,1922
"760","PAR-1912-1","A2.9-2278",150,"PAR","Pena","01/03/1912","25/03/1912","1864","1943",1912-03-01,1912-03-25,1,3,-999,0,1,"M",NA,1864,NA,1943
"761","PAR-1912-2","A2.9-2281",150,"PAR","Gonzalez Navero","25/03/1912","31/07/1912","1861","1934",1912-03-25,1912-07-31,1,1,0,1,0,"M",NA,1861,NA,1934
"762","PAR-1912-3","A2.9-2284",150,"PAR","Schaerer","15/08/1912","15/08/1916","2/12/1873","1941",1912-08-15,1916-08-15,0,1,0,0,0,"M",1873-12-02,1873,NA,1941
"763","PAR-1916","A2.9-2287",150,"PAR","Manuel Franco","15/08/1916","05/06/1919","1871","05/06/1919",1916-08-15,1919-06-05,0,2,0,0,-777,"M",NA,1871,1919-06-05,1919
"764","PAR-1919","A2.9-2290",150,"PAR","Montero","05/06/1919","15/08/1920","12/02/1879","1927",1919-06-05,1920-08-15,0,1,0,0,-666,"M",1879-02-12,1879,NA,1927
"765","PAR-1920","A2.9-2293",150,"PAR","Gondra","15/08/1920","30/10/1921","1/1/1871","1927",1920-08-15,1921-10-30,0,3,8,1,0,"M",1871-01-01,1871,NA,1927
"766","PAR-1921-1","A2.9-2296",150,"PAR","Paiva","31/10/1921","03/11/1921","1877","1965",1921-10-31,1921-11-03,0,1,0,0,0,"M",NA,1877,NA,1965
"767","PAR-1921-2","A2.9-2299",150,"PAR","Ayala Eusebio","03/11/1921","10/04/1923","15/8/1874","1942",1921-11-03,1923-04-10,1,1,0,0,0,"M",1874-08-15,1874,NA,1942
"768","PAR-1923","A2.9-2302",150,"PAR","Ayala Eligio","10/04/1923","12/04/1924","1880","1930",1923-04-10,1924-04-12,0,1,0,0,0,"M",NA,1880,NA,1930
"769","PAR-1924-1","A2.9-2305",150,"PAR","Riart","12/04/1924","15/08/1924","1891","1953",1924-04-12,1924-08-15,0,1,0,0,0,"M",NA,1891,NA,1953
"770","PAR-1924-2","A2.9-2308",150,"PAR","Ayala Eligio","15/08/1924","15/08/1928","1880","1930",1924-08-15,1928-08-15,0,1,0,1,0,"M",NA,1880,NA,1930
"771","PAR-1928","A2.9-2311",150,"PAR","Guggiari","15/08/1928","26/10/1931","17/3/1884","1957",1928-08-15,1931-10-26,0,1,0,0,0,"M",1884-03-17,1884,NA,1957
"772","PAR-1931","A2.9-2314",150,"PAR","Gonzalez Navero","26/10/1931","28/01/1932","1861","1934",1931-10-26,1932-01-28,0,1,0,2,0,"M",NA,1861,NA,1934
"773","PAR-1932-1","A2.9-2317",150,"PAR","Guggiari","28/01/1932","15/08/1932","17/3/1884","1957",1932-01-28,1932-08-15,0,1,0,1,0,"M",1884-03-17,1884,NA,1957
"774","PAR-1932-2","A2.9-2320",150,"PAR","Ayala Eusebio","15/08/1932","19/02/1936","15/8/1874","1942",1932-08-15,1936-02-19,0,3,6,1,2,"M",1874-08-15,1874,NA,1942
"775","PAR-1936","A2.9-2323",150,"PAR","Rafael Franco","19/02/1936","16/08/1937","1897","1973",1936-02-19,1937-08-16,1,3,6,0,1,"M",NA,1897,NA,1973
"776","PAR-1937","A2.9-2326",150,"PAR","Paiva","16/08/1937","15/08/1939","1877","1965",1937-08-16,1939-08-15,1,1,0,1,0,"M",NA,1877,NA,1965
"777","PAR-1939","A2.9-2329",150,"PAR","Estigarribia","15/08/1939","05/09/1940","21/2/1888","05/09/1940",1939-08-15,1940-09-05,0,2,0,0,-777,"M",1888-02-21,1888,1940-09-05,1940
"778","PAR-1940","A2.9-2332",150,"PAR","Morinigo","08/09/1940","03/06/1948","11/1/1897","1983",1940-09-08,1948-06-03,0,3,8,0,2,"M",1897-01-11,1897,NA,1983
"779","PAR-1948-1","A2.9-2335",150,"PAR","Frutos","03/06/1948","15/08/1948","1879","1960",1948-06-03,1948-08-15,1,1,0,0,0,"M",NA,1879,NA,1960
"780","PAR-1948-2","A2.9-2338",150,"PAR","Natalicio","15/08/1948","30/01/1949","8/9/1897","1966",1948-08-15,1949-01-30,0,3,6,0,1,"M",1897-09-08,1897,NA,1966
"781","PAR-1949-1","A2.9-2341",150,"PAR","Rolon","30/01/1949","26/02/1949","1903","1954",1949-01-30,1949-02-26,1,3,8,0,0,"M",NA,1903,NA,1954
"782","PAR-1949-2","A2.9-2344",150,"PAR","Molas Lopez","26/02/1949","10/09/1949","1901","02/03/1954",1949-02-26,1949-09-10,1,3,8,0,0,"M",NA,1901,1954-03-02,1954
"783","PAR-1949-3","A2.9-2347",150,"PAR","Chavez","10/09/1949","06/05/1954","15/02/1882","24/04/1978",1949-09-10,1954-05-06,1,3,6,0,0,"M",1882-02-15,1882,1978-04-24,1978
"784","PAR-1954-1","A2.9-2350",150,"PAR","Pareira","06/05/1954","11/07/1954","1886","1982",1954-05-06,1954-07-11,0,1,0,0,0,"M",NA,1886,NA,1982
"785","PAR-1954-2","A2.9-2353",150,"PAR","Stroessner","11/07/1954","03/02/1989","3/11/1912","2006",1954-07-11,1989-02-03,1,3,6,0,1,"M",1912-11-03,1912,NA,2006
"786","PAR-1989","A2.9-2356",150,"PAR","Rodriguez Pedotti","03/02/1989","15/08/1993","19/6/1924","1997",1989-02-03,1993-08-15,1,1,0,0,0,"M",1924-06-19,1924,NA,1997
"787","PAR-1993","A2.9-2359",150,"PAR","Wasmosy Monti","15/08/1993","15/08/1998","1938","-777",1993-08-15,1998-08-15,0,1,0,0,0,"M",NA,1938,NA,-777
"788","PAR-1998","A2.9-2362",150,"PAR","Cubas Grau","15/08/1998","28/03/1999","1943","-777",1998-08-15,1999-03-28,0,1,0,0,1,"M",NA,1943,NA,-777
"789","PAR-1999","A2.9-2365",150,"PAR","Gonzalez Macchi","28/03/1999","15/08/2003","1947","-777",1999-03-28,2003-08-15,0,1,0,0,-888,"M",NA,1947,NA,-777
"790","PAR-2003","A2.9-2368",150,"PAR","Nicanor Duarte Frutos","15/08/2003","31/12/2004","11/10/1956","-777",2003-08-15,2004-12-31,0,-888,0,0,-888,"M",1956-10-11,1956,NA,-777
"791","CHL-1871","A2.9-2371",155,"CHL","F.  Errazuriz Zanartu","18/09/1871","18/09/1876","25/4/1825","1877",1871-09-18,1876-09-18,0,1,0,0,0,"M",1825-04-25,1825,NA,1877
"792","CHL-1876","A2.9-2374",155,"CHL","Pinto","18/09/1876","18/09/1881","15/3/1825","1884",1876-09-18,1881-09-18,0,1,0,0,0,"M",1825-03-15,1825,NA,1884
"793","CHL-1881","A2.9-2377",155,"CHL","Santa Maria","18/09/1881","18/09/1886","4/8/1825","1889",1881-09-18,1886-09-18,0,1,0,0,0,"M",1825-08-04,1825,NA,1889
"794","CHL-1886","A2.9-2380",155,"CHL","Balmaceda","18/09/1886","28/08/1891","19/7/1840","1891",1886-09-18,1891-08-28,0,3,-999,0,1,"M",1840-07-19,1840,NA,1891
"795","CHL-1891","A2.9-2383",155,"CHL","J. Montt-Alvarez","31/08/1891","18/09/1896","1845","1922",1891-08-31,1896-09-18,1,1,0,0,0,"M",NA,1845,NA,1922
"796","CHL-1896","A2.9-2386",155,"CHL","F. Errazuriz Echaurren","18/09/1896","01/05/1901","16/9/1850","1901",1896-09-18,1901-05-01,0,2.1,0,0,-777,"M",1850-09-16,1850,NA,1901
"797","CHL-1901-1","A2.9-2389",155,"CHL","A. Zanartu Zanartu","01/05/1901","18/08/1901","1847","1902",1901-05-01,1901-08-18,0,1,0,0,-777,"M",NA,1847,NA,1902
"798","CHL-1901-2","A2.9-2392",155,"CHL","Riesco Errazuriz","18/08/1901","18/09/1906","18/5/1854","1916",1901-08-18,1906-09-18,0,1,0,0,0,"M",1854-05-18,1854,NA,1916
"799","CHL-1906","A2.9-2395",155,"CHL","P. Montt","18/09/1906","16/08/1910","29/6/1848","1910",1906-09-18,1910-08-16,0,2,0,0,-777,"M",1848-06-29,1848,NA,1910
"800","CHL-1910-1","A2.9-2398",155,"CHL","Albano","16/08/1910","06/09/1910","1845","1910",1910-08-16,1910-09-06,0,2,0,0,-777,"M",NA,1845,NA,1910
"801","CHL-1910-2","A2.9-2401",155,"CHL","Figueroa Larrain","06/09/1910","18/09/1911","1866","1931",1910-09-06,1911-09-18,0,1,0,0,0,"M",NA,1866,NA,1931
"802","CHL-1911","A2.9-2404",155,"CHL","Lucco","18/09/1911","23/12/1915","1835","1919",1911-09-18,1915-12-23,0,1,0,0,0,"M",NA,1835,NA,1919
"803","CHL-1915","A2.9-2407",155,"CHL","Sanfuentes","23/12/1915","23/12/1920","27/12/1858","1930",1915-12-23,1920-12-23,0,1,0,0,0,"M",1858-12-27,1858,NA,1930
"804","CHL-1920","A2.9-2410",155,"CHL","Alessandri y Palma","23/12/1920","08/09/1924","20/12/1868","24/08/1950",1920-12-23,1924-09-08,0,3,6,0,1,"M",1868-12-20,1868,1950-08-24,1950
"805","CHL-1924","A2.9-2413",155,"CHL","Altamirano","08/09/1924","23/01/1925","1867","1938",1924-09-08,1925-01-23,1,3,6,0,2,"M",NA,1867,NA,1938
"806","CHL-1925-1","A2.9-2416",155,"CHL","Ibanez del Campo","23/01/1925","21/03/1925","03/11/1877","28/04/1960",1925-01-23,1925-03-21,1,1,0,0,0,"M",1877-11-03,1877,1960-04-28,1960
"807","CHL-1925-2","A2.9-2419",155,"CHL","Alessandri y Palma","21/03/1925","01/10/1925","20/12/1868","24/08/1950",1925-03-21,1925-10-01,0,1,0,1,1,"M",1868-12-20,1868,1950-08-24,1950
"808","CHL-1925-3","A2.9-2422",155,"CHL","Barros Borgono","01/10/1925","23/12/1925","1858","1943",1925-10-01,1925-12-23,0,1,0,0,0,"M",NA,1858,NA,1943
"809","CHL-1925-4","A2.9-2425",155,"CHL","Figueroa Larrain","23/12/1925","09/04/1927","1866","1931",1925-12-23,1927-04-09,1,3,6,1,1,"M",NA,1866,NA,1931
"810","CHL-1927","A2.9-2428",155,"CHL","Ibanez del Campo","09/04/1927","26/07/1931","3/11/1877","28/04/1960",1927-04-09,1931-07-26,1,1,0,1,1,"M",1877-11-03,1877,1960-04-28,1960
"811","CHL-1931-1","A2.9-2431",155,"CHL","Opazo Letelier","26/07/1931","27/07/1931","1878","-999",1931-07-26,1931-07-27,0,1,0,0,0,"M",NA,1878,NA,NA
"812","CHL-1931-2","A2.9-2434",155,"CHL","Montero Rodriquez","28/07/1931","17/08/1931","1878","1948",1931-07-28,1931-08-17,0,1,0,0,0,"M",NA,1878,NA,1948
"813","CHL-1931-3","A2.9-2437",155,"CHL","Trucco Franzani","17/08/1931","15/11/1931","1874","-999",1931-08-17,1931-11-15,0,1,0,0,0,"M",NA,1874,NA,NA
"814","CHL-1931-4","A2.9-2440",155,"CHL","Montero Rodriquez","15/11/1931","04/06/1932","1878","1948",1931-11-15,1932-06-04,0,3,6,1,1,"M",NA,1878,NA,1948
"815","CHL-1932-1","A2.9-2443",155,"CHL","Davila","05/06/1932","12/06/1932","5/9/1887","1955",1932-06-05,1932-06-12,1,3,16,0,1,"M",1887-09-05,1887,NA,1955
"816","CHL-1932-2","A2.9-2446",155,"CHL","Grove Vallejo","12/06/1932","17/06/1932","6/7/1878","-999",1932-06-12,1932-06-17,1,3,6,0,2,"M",1878-07-06,1878,NA,NA
"817","CHL-1932-3","A2.9-2449",155,"CHL","Davila","17/06/1932","13/09/1932","5/9/1887","1955",1932-06-17,1932-09-13,1,3,6,1,1,"M",1887-09-05,1887,NA,1955
"818","CHL-1932-4","A2.9-2452",155,"CHL","Blanche","13/09/1932","02/10/1932","1879","1970",1932-09-13,1932-10-02,1,1,0,0,0,"M",NA,1879,NA,1970
"819","CHL-1932-5","A2.9-2455",155,"CHL","Ovandel Urrutia","02/10/1932","25/12/1932","1874","1954",1932-10-02,1932-12-25,0,1,0,0,0,"M",NA,1874,NA,1954
"820","CHL-1932-6","A2.9-2458",155,"CHL","Alessandri y Palma","25/12/1932","24/12/1938","20/12/1868","24/08/1950",1932-12-25,1938-12-24,0,1,0,2,1,"M",1868-12-20,1868,1950-08-24,1950
"821","CHL-1938","A2.9-2461",155,"CHL","Aguirre Cerda","24/12/1938","25/11/1941","6/2/1879","25/11/1941",1938-12-24,1941-11-25,0,2,0,0,-777,"M",1879-02-06,1879,1941-11-25,1941
"822","CHL-1941","A2.9-2464",155,"CHL","Mendez Arancibia","25/11/1941","01/04/1942","1884","1959",1941-11-25,1942-04-01,0,1,0,0,0,"M",NA,1884,NA,1959
"823","CHL-1942","A2.9-2467",155,"CHL","Rios Morales","01/04/1942","17/01/1946","10/11/1888","27/6/1946",1942-04-01,1946-01-17,0,2.1,0,0,-777,"M",1888-11-10,1888,1946-06-27,1946
"824","CHL-1946-1","A2.9-2470",155,"CHL","Duhalde Vasquez","17/01/1946","03/08/1946","1888","1985",1946-01-17,1946-08-03,0,1,0,0,0,"M",NA,1888,NA,1985
"825","CHL-1946-2","A2.9-2473",155,"CHL","Bielech","03/08/1946","06/09/1946","1895","1977",1946-08-03,1946-09-06,0,1,0,0,0,"M",NA,1895,NA,1977
"826","CHL-1946-3","A2.9-2476",155,"CHL","Duhalde Vasquez","06/09/1946","17/10/1946","1888","1985",1946-09-06,1946-10-17,0,1,0,1,0,"M",NA,1888,NA,1985
"827","CHL-1946-4","A2.9-2479",155,"CHL","Iribarren","17/10/1946","03/11/1946","1885","-999",1946-10-17,1946-11-03,0,1,0,0,0,"M",NA,1885,NA,NA
"828","CHL-1946-5","A2.9-2482",155,"CHL","Gonzalez Videla","03/11/1946","03/11/1952","22/11/1898","22/08/1980",1946-11-03,1952-11-03,0,1,0,0,0,"M",1898-11-22,1898,1980-08-22,1980
"829","CHL-1952","A2.9-2485",155,"CHL","Ibanez Campo","03/11/1952","03/11/1958","3/11/1877","28/04/1960",1952-11-03,1958-11-03,0,1,0,1,0,"M",1877-11-03,1877,1960-04-28,1960
"830","CHL-1958","A2.9-2488",155,"CHL","Alessandri Rodriguez","03/11/1958","03/11/1964","19/5/1896","31/08/1986",1958-11-03,1964-11-03,0,1,0,0,0,"M",1896-05-19,1896,1986-08-31,1986
"831","CHL-1964","A2.9-2491",155,"CHL","Frei Montalva","03/11/1964","03/11/1970","16/1/1911","22/01/1982",1964-11-03,1970-11-03,0,1,0,0,0,"M",1911-01-16,1911,1982-01-22,1982
"832","CHL-1970","A2.9-2494",155,"CHL","Allende","04/11/1970","11/09/1973","26/7/1908","11/09/1973",1970-11-04,1973-09-11,0,3,6,0,3.1,"M",1908-07-26,1908,1973-09-11,1973
"833","CHL-1973","A2.9-2497",155,"CHL","Pinochet","11/09/1973","11/03/1990","25/11/1915","10/12/2006",1973-09-11,1990-03-11,1,1,0,0,0,"M",1915-11-25,1915,2006-12-10,2006
"834","CHL-1990","A2.9-2500",155,"CHL","Aylwin","11/03/1990","11/03/1994","26/11/1918","-777",1990-03-11,1994-03-11,0,1,0,0,0,"M",1918-11-26,1918,NA,-777
"835","CHL-1994","A2.9-2503",155,"CHL","Frei Ruiz-Tagle","11/03/1994","11/03/2000","1942","-777",1994-03-11,2000-03-11,0,1,0,0,0,"M",NA,1942,NA,-777
"836","CHL-2000","A2.9-2506",155,"CHL","Ricardo Lagos Escobar","12/03/2000","31/12/2004","1928","-777",2000-03-12,2004-12-31,0,-888,0,0,-888,"M",NA,1928,NA,-777
"837","ARG-1874","A2.9-2509",160,"ARG","Avellanda","12/10/1874","21/09/1880","1/10/1836","1885",1874-10-12,1880-09-21,0,1,0,0,-666,"M",1836-10-01,1836,NA,1885
"838","ARG-1880","A2.9-2512",160,"ARG","Roca","21/09/1880","12/10/1886","17/07/1843","1914",1880-09-21,1886-10-12,0,1,0,0,0,"M",1843-07-17,1843,NA,1914
"839","ARG-1886","A2.9-2515",160,"ARG","Celman","12/10/1886","05/08/1890","1844","1909",1886-10-12,1890-08-05,0,1,0,0,0,"M",NA,1844,NA,1909
"840","ARG-1890","A2.9-2518",160,"ARG","Pellegrini","05/08/1890","12/10/1892","1846","1906",1890-08-05,1892-10-12,0,1,0,0,0,"M",NA,1846,NA,1906
"841","ARG-1892","A2.9-2521",160,"ARG","L.S. Pena","12/10/1892","23/01/1895","1822","1907",1892-10-12,1895-01-23,0,1,0,0,-666,"M",NA,1822,NA,1907
"842","ARG-1895","A2.9-2524",160,"ARG","J. Evaristo Uriburu","23/01/1895","12/10/1898","19/11/1831","1914",1895-01-23,1898-10-12,0,1,0,0,0,"M",1831-11-19,1831,NA,1914
"843","ARG-1898","A2.9-2527",160,"ARG","Roca","12/10/1898","12/10/1904","1843","1914",1898-10-12,1904-10-12,0,1,0,1,0,"M",NA,1843,NA,1914
"844","ARG-1904","A2.9-2530",160,"ARG","Quintana","12/10/1904","12/03/1906","19/10/1835","1906",1904-10-12,1906-03-12,0,2,0,0,-777,"M",1835-10-19,1835,NA,1906
"845","ARG-1906","A2.9-2533",160,"ARG","Alcorta","12/03/1906","12/10/1910","20/11/1860","1931",1906-03-12,1910-10-12,0,1,0,0,0,"M",1860-11-20,1860,NA,1931
"846","ARG-1910","A2.9-2536",160,"ARG","R.S. Pena","12/10/1910","06/10/1913","19/3/1851","1914",1910-10-12,1913-10-06,0,2.1,0,0,0,"M",1851-03-19,1851,NA,1914
"847","ARG-1913","A2.9-2539",160,"ARG","de la Plaza","06/10/1913","12/10/1916","2/11/1840","1919",1913-10-06,1916-10-12,0,1,0,0,0,"M",1840-11-02,1840,NA,1919
"848","ARG-1916","A2.9-2542",160,"ARG","Irigoyen","12/10/1916","12/10/1922","12/7/1852","1933",1916-10-12,1922-10-12,0,1,0,0,0,"M",1852-07-12,1852,NA,1933
"849","ARG-1922","A2.9-2545",160,"ARG","de Alvear","12/10/1922","12/10/1928","4/10/1868","1942",1922-10-12,1928-10-12,0,1,0,0,0,"M",1868-10-04,1868,NA,1942
"850","ARG-1928","A2.9-2548",160,"ARG","Irigoyen","12/10/1928","06/09/1930","12/7/1852","1933",1928-10-12,1930-09-06,0,3,6,1,2,"M",1852-07-12,1852,NA,1933
"851","ARG-1930","A2.9-2551",160,"ARG","J. Felix Uriburu","06/09/1930","20/02/1932","20/7/1868","1932",1930-09-06,1932-02-20,1,1,0,0,1,"M",1868-07-20,1868,NA,1932
"852","ARG-1932","A2.9-2554",160,"ARG","Justo","20/02/1932","20/02/1938","26/2/1876","10/01/1943",1932-02-20,1938-02-20,0,1,0,0,0,"M",1876-02-26,1876,1943-01-10,1943
"853","ARG-1938","A2.9-2557",160,"ARG","Ortiz","20/02/1938","22/06/1942","24/9/1886","1942",1938-02-20,1942-06-22,0,2.1,0,0,-777,"M",1886-09-24,1886,NA,1942
"854","ARG-1942","A2.9-2560",160,"ARG","Castillo","27/06/1942","05/06/1943","20/11/1873","12/10/1944",1942-06-27,1943-06-05,0,3,6,0,0,"M",1873-11-20,1873,1944-10-12,1944
"855","ARG-1943-1","A2.9-2563",160,"ARG","Rawson","05/06/1943","07/06/1943","4/6/1885","1952",1943-06-05,1943-06-07,1,3,16,0,1,"M",1885-06-04,1885,NA,1952
"856","ARG-1943-2","A2.9-2566",160,"ARG","Ramirez","07/06/1943","24/02/1944","30/1/1884","1962",1943-06-07,1944-02-24,1,1,0,0,0,"M",1884-01-30,1884,NA,1962
"857","ARG-1944","A2.9-2569",160,"ARG","Farrell","10/03/1944","04/06/1946","12/8/1887","1980",1944-03-10,1946-06-04,0,1,0,0,0,"M",1887-08-12,1887,NA,1980
"858","ARG-1946","A2.9-2572",160,"ARG","Peron","04/06/1946","20/09/1955","8/10/1895","01/07/1974",1946-06-04,1955-09-20,0,3,6,0,1,"M",1895-10-08,1895,1974-07-01,1974
"859","ARG-1955-1","A2.9-2575",160,"ARG","Lonardi","20/09/1955","13/11/1955","15/9/1896","22/3/1956",1955-09-20,1955-11-13,1,3,6,0,1,"M",1896-09-15,1896,1956-03-22,1956
"860","ARG-1955-2","A2.9-2578",160,"ARG","Aramburu","13/11/1955","01/05/1958","21/5/1903","31/05/1970",1955-11-13,1958-05-01,1,1,0,0,0,"M",1903-05-21,1903,1970-05-31,1970
"861","ARG-1958","A2.9-2581",160,"ARG","Frondizi","01/05/1958","29/03/1962","28/10/1908","18/04/1995",1958-05-01,1962-03-29,0,3,6,0,2,"M",1908-10-28,1908,1995-04-18,1995
"862","ARG-1962","A2.9-2584",160,"ARG","Guido","29/03/1962","12/10/1963","20/8/1910","1975",1962-03-29,1963-10-12,0,1,0,0,0,"M",1910-08-20,1910,NA,1975
"863","ARG-1963","A2.9-2587",160,"ARG","Arturo Illia","12/10/1963","28/06/1966","4/8/1900","18/01/1983",1963-10-12,1966-06-28,0,3,6,0,0,"M",1900-08-04,1900,1983-01-18,1983
"864","ARG-1966","A2.9-2590",160,"ARG","Ongania","28/06/1966","08/06/1970","17/3/1914","08/06/1995",1966-06-28,1970-06-08,1,3,6,0,0,"M",1914-03-17,1914,1995-06-08,1995
"865","ARG-1970-1","A2.9-2593",160,"ARG","Lanusse","08/06/1970","18/06/1970","28/8/1918","26/08/1996",1970-06-08,1970-06-18,1,1,0,0,0,"M",1918-08-28,1918,1996-08-26,1996
"866","ARG-1970-2","A2.9-2596",160,"ARG","Levingston","18/06/1970","22/03/1971","10/1/1920","-777",1970-06-18,1971-03-22,0,3,16,0,2,"M",1920-01-10,1920,NA,-777
"867","ARG-1971","A2.9-2599",160,"ARG","Lanusse","25/03/1971","25/05/1973","28/8/1918","26/08/1996",1971-03-25,1973-05-25,1,1,0,1,0,"M",1918-08-28,1918,1996-08-26,1996
"868","ARG-1973-1","A2.9-2602",160,"ARG","Campora","25/05/1973","13/07/1973","26/3/1909","1980",1973-05-25,1973-07-13,0,1,0,0,0,"M",1909-03-26,1909,NA,1980
"869","ARG-1973-2","A2.9-2605",160,"ARG","Lastiri","13/07/1973","12/10/1973","1915","1978",1973-07-13,1973-10-12,0,1,0,0,0,"M",NA,1915,NA,1978
"870","ARG-1973-3","A2.9-2608",160,"ARG","Peron","12/10/1973","01/07/1974","8/10/1895","01/07/1974",1973-10-12,1974-07-01,0,2,0,1,-777,"M",1895-10-08,1895,1974-07-01,1974
"871","ARG-1974","A2.9-2611",160,"ARG","Peron, Isabel","01/07/1974","29/03/1976","4/2/1931","-777",1974-07-01,1976-03-29,0,3,6,0,2,"F",1931-02-04,1931,NA,-777
"872","ARG-1976","A2.9-2614",160,"ARG","Videla","29/03/1976","29/03/1981","2/8/1925","-777",1976-03-29,1981-03-29,1,1,0,0,0,"M",1925-08-02,1925,NA,-777
"873","ARG-1981-1","A2.9-2617",160,"ARG","Viola","29/03/1981","20/11/1981","13/10/1924","1994",1981-03-29,1981-11-20,0,2.1,0,0,0,"M",1924-10-13,1924,NA,1994
"874","ARG-1981-2","A2.9-2620",160,"ARG","Liendo","20/11/1981","11/12/1981","17/12/1924","-999",1981-11-20,1981-12-11,0,3,16,0,0,"M",1924-12-17,1924,NA,NA
"875","ARG-1981-3","A2.9-2623",160,"ARG","Galtieri","12/12/1981","17/06/1982","15/7/1926","12/01/2003",1981-12-12,1982-06-17,1,3,16,0,2,"M",1926-07-15,1926,2003-01-12,2003
"876","ARG-1982-1","A2.9-2626",160,"ARG","Saint-Jean","18/06/1982","01/07/1982","1926","-777",1982-06-18,1982-07-01,1,1,0,0,0,"M",NA,1926,NA,-777
"877","ARG-1982-2","A2.9-2629",160,"ARG","Bignone","01/07/1982","10/12/1983","21/1/1928","-777",1982-07-01,1983-12-10,0,1,0,0,2,"M",1928-01-21,1928,NA,-777
"878","ARG-1983","A2.9-2632",160,"ARG","Alfonsin","10/12/1983","08/07/1988","13/3/1926","-777",1983-12-10,1988-07-08,0,1,0,0,0,"M",1926-03-13,1926,NA,-777
"879","ARG-1988","A2.9-2635",160,"ARG","Menem","08/07/1988","10/12/1999","2/7/1930","-777",1988-07-08,1999-12-10,0,1,0,0,0,"M",1930-07-02,1930,NA,-777
