"","year","ccode","polity2","democ"
"5554",1992,910,4,4
"5555",1992,290,8,8
"5556",1992,235,10,10
"5557",1992,731,-9,0
"5558",1992,694,-10,0
"5559",1992,732,6,7
"5560",1992,360,5,5
"5561",1992,365,5,5
"5562",1992,517,-7,0
"5563",1992,560,6,-88
"5564",1992,92,7,7
"5565",1992,670,-10,0
"5566",1992,433,-1,2
"5567",1992,451,-7,0
"5568",1992,830,-2,2
"5569",1992,349,10,10
"5570",1992,940,8,8
"5571",1992,520,0,-77
"5572",1992,230,10,10
"5573",1992,780,5,6
"5574",1992,625,-7,0
"5575",1992,115,5,6
"5576",1992,572,-10,0
"5577",1992,380,10,10
"5578",1992,225,10,10
"5579",1992,652,-9,0
"5580",1992,702,-6,0
"5581",1992,713,7,7
"5582",1992,510,-5,0
"5583",1992,800,9,9
"5584",1992,701,-9,0
"5585",1992,461,-3,-88
"5586",1992,52,9,9
"5587",1992,616,-5,0
"5588",1992,640,9,9
"5589",1992,696,-8,0
"5590",1992,500,-7,0
"5591",1992,200,10,10
"5592",1992,369,6,6
"5593",1992,165,10,10
"5594",1992,2,10,10
"5595",1992,704,-9,0
"5596",1992,101,8,8
"5597",1992,818,-7,0
"5598",1992,679,-3,-88
"5599",1992,347,-5,0
"5600",1992,490,0,-77
"5601",1992,551,6,6
"5602",1992,552,-6,0
"5603",1993,700,0,-77
"5604",1993,339,5,6
"5605",1993,615,-7,0
"5606",1993,540,-1,-88
"5607",1993,160,7,7
"5608",1993,371,7,7
"5609",1993,900,10,10
"5610",1993,305,10,10
"5611",1993,373,-3,1
"5612",1993,692,-9,0
"5613",1993,211,10,10
"5614",1993,434,6,6
"5615",1993,439,-5,0
"5616",1993,760,-10,0
"5617",1993,370,7,7
"5618",1993,771,6,6
"5619",1993,145,9,9
"5620",1993,346,0,-77
"5621",1993,571,7,7
"5622",1993,140,8,8
"5623",1993,516,0,-77
"5624",1993,355,8,8
"5625",1993,811,1,3
"5626",1993,20,10,10
"5627",1993,471,-4,1
"5628",1993,402,8,8
"5629",1993,482,5,5
"5630",1993,483,-4,0
"5631",1993,155,8,8
"5632",1993,710,-7,0
"5633",1993,100,9,9
"5634",1993,581,4,5
"5635",1993,484,5,6
"5636",1993,94,10,10
"5637",1993,344,-3,1
"5638",1993,40,-7,0
"5639",1993,352,10,10
"5640",1993,315,10,10
"5641",1993,390,10,10
"5642",1993,522,-7,0
"5643",1993,42,6,6
"5644",1993,130,9,9
"5645",1993,651,-6,0
"5646",1993,411,-5,0
"5647",1993,531,-6,0
"5648",1993,366,6,7
"5649",1993,530,0,-88
"5650",1993,529,1,-88
"5651",1993,375,10,10
"5652",1993,950,5,6
"5653",1993,220,9,9
"5654",1993,481,-4,0
"5655",1993,420,8,8
"5656",1993,452,-1,1
"5657",1993,255,10,10
"5658",1993,404,-6,0
"5659",1993,350,10,10
"5660",1993,372,4,5
"5661",1993,90,3,4
"5662",1993,438,-5,0
"5663",1993,110,6,6
"5664",1993,41,-7,0
"5665",1993,91,6,6
"5666",1993,310,10,10
"5667",1993,750,8,8
"5668",1993,850,-7,0
"5669",1993,205,10,10
"5670",1993,630,-6,0
"5671",1993,645,-9,0
"5672",1993,666,9,9
"5673",1993,325,10,10
"5674",1993,437,-7,0
"5675",1993,51,9,9
"5676",1993,663,-2,2
"5677",1993,740,10,10
"5678",1993,501,-5,0
"5679",1993,690,-7,0
"5680",1993,703,-3,1
"5681",1993,705,-3,1
"5682",1993,812,-7,0
"5683",1993,367,8,8
"5684",1993,450,0,-77
"5685",1993,660,NA,-66
"5686",1993,570,8,8
"5687",1993,620,-7,0
"5688",1993,368,10,10
"5689",1993,212,10,10
"5690",1993,435,-6,0
"5691",1993,343,6,6
"5692",1993,580,9,9
"5693",1993,820,4,5
"5694",1993,590,10,10
"5695",1993,553,-8,0
"5696",1993,70,0,2
"5697",1993,359,7,7
"5698",1993,432,7,7
"5699",1993,712,9,9
"5700",1993,600,-7,0
"5701",1993,775,-7,0
"5702",1993,541,-6,0
"5703",1993,565,6,6
"5704",1993,790,5,5
"5705",1993,920,10,10
"5706",1993,93,6,6
"5707",1993,475,-7,0
"5708",1993,436,8,8
"5709",1993,385,10,10
"5710",1993,210,10,10
"5711",1993,698,-9,0
"5712",1993,770,8,8
"5713",1993,95,8,8
"5714",1993,150,7,7
"5715",1993,135,1,3
"5716",1993,840,8,8
"5717",1993,910,4,4
"5718",1993,290,8,8
"5719",1993,235,10,10
"5720",1993,731,-9,0
"5721",1993,694,-10,0
"5722",1993,732,6,7
"5723",1993,360,5,5
"5724",1993,365,3,4
"5725",1993,517,-7,0
"5726",1993,560,8,-88
"5727",1993,92,7,7
"5728",1993,670,-10,0
"5729",1993,433,-1,2
"5730",1993,451,-7,0
"5731",1993,830,-2,2
"5732",1993,317,7,7
"5733",1993,349,10,10
"5734",1993,940,8,8
"5735",1993,520,0,-77
"5736",1993,230,10,10
"5737",1993,780,5,6
"5738",1993,625,-7,0
"5739",1993,115,5,6
"5740",1993,572,-9,0
"5741",1993,380,10,10
"5742",1993,225,10,10
"5743",1993,652,-9,0
"5744",1993,702,-6,0
"5745",1993,713,7,7
"5746",1993,510,-5,0
"5747",1993,800,9,9
"5748",1993,701,-9,0
"5749",1993,461,-2,1
"5750",1993,52,9,9
"5751",1993,616,-3,1
"5752",1993,640,8,9
"5753",1993,696,-8,0
"5754",1993,500,-4,0
"5755",1993,200,10,10
"5756",1993,369,5,5
"5757",1993,165,10,10
"5758",1993,2,10,10
"5759",1993,704,-9,0
"5760",1993,101,8,8
"5761",1993,818,-7,0
"5762",1993,679,-2,1
"5763",1993,347,-7,0
"5764",1993,490,0,-77
"5765",1993,551,6,6
"5766",1993,552,-6,0
"5767",1994,700,0,-77
"5768",1994,339,5,6
"5769",1994,615,-7,0
"5770",1994,540,-1,-88
"5771",1994,160,7,7
"5772",1994,371,7,7
"5773",1994,900,10,10
"5774",1994,305,10,10
"5775",1994,373,-3,1
"5776",1994,692,-9,0
"5777",1994,211,10,10
"5778",1994,434,6,6
"5779",1994,439,-5,0
"5780",1994,760,-10,0
"5781",1994,370,7,8
"5782",1994,771,6,6
"5783",1994,145,9,9
"5784",1994,346,0,-77
"5785",1994,571,7,7
"5786",1994,140,8,8
"5787",1994,516,0,-77
"5788",1994,355,8,8
"5789",1994,811,1,3
"5790",1994,20,10,10
"5791",1994,471,-4,1
"5792",1994,402,8,8
"5793",1994,482,5,5
"5794",1994,483,-4,0
"5795",1994,155,8,8
"5796",1994,710,-7,0
"5797",1994,100,9,9
"5798",1994,581,4,5
"5799",1994,484,5,6
"5800",1994,94,10,10
"5801",1994,344,-3,1
"5802",1994,40,-7,0
"5803",1994,352,10,10
"5804",1994,315,10,10
"5805",1994,390,10,10
"5806",1994,522,-7,0
"5807",1994,42,5,5
"5808",1994,130,9,9
"5809",1994,651,-6,0
"5810",1994,411,-5,0
"5811",1994,531,-6,0
"5812",1994,366,6,7
"5813",1994,529,1,-88
"5814",1994,375,10,10
"5815",1994,950,5,6
"5816",1994,220,9,9
"5817",1994,481,-4,0
"5818",1994,420,-7,0
"5819",1994,452,-1,1
"5820",1994,255,10,10
"5821",1994,404,5,5
"5822",1994,350,10,10
"5823",1994,372,4,5
"5824",1994,90,3,4
"5825",1994,438,-5,0
"5826",1994,110,6,6
"5827",1994,41,7,7
"5828",1994,91,6,6
"5829",1994,310,10,10
"5830",1994,750,8,8
"5831",1994,850,-7,0
"5832",1994,205,10,10
"5833",1994,630,-6,0
"5834",1994,645,-9,0
"5835",1994,666,9,9
"5836",1994,325,10,10
"5837",1994,437,-6,0
"5838",1994,51,9,9
"5839",1994,663,-2,2
"5840",1994,740,10,10
"5841",1994,501,-5,0
"5842",1994,690,-7,0
"5843",1994,703,-3,1
"5844",1994,705,-3,1
"5845",1994,812,-7,0
"5846",1994,367,8,8
"5847",1994,450,0,-77
"5848",1994,660,NA,-66
"5849",1994,570,8,8
"5850",1994,620,-7,0
"5851",1994,368,10,10
"5852",1994,212,10,10
"5853",1994,435,-6,0
"5854",1994,343,6,6
"5855",1994,580,9,9
"5856",1994,820,4,5
"5857",1994,590,10,10
"5858",1994,553,6,6
"5859",1994,70,4,4
"5860",1994,359,7,7
"5861",1994,432,7,7
"5862",1994,712,9,9
"5863",1994,600,-7,0
"5864",1994,775,-7,0
"5865",1994,541,5,5
"5866",1994,565,6,6
"5867",1994,790,5,5
"5868",1994,920,10,10
"5869",1994,93,6,6
"5870",1994,475,-7,0
"5871",1994,436,8,8
"5872",1994,385,10,10
"5873",1994,210,10,10
"5874",1994,698,-9,0
"5875",1994,770,8,8
"5876",1994,95,9,9
"5877",1994,150,7,7
"5878",1994,135,1,3
"5879",1994,840,8,8
"5880",1994,910,4,4
"5881",1994,290,8,8
"5882",1994,235,10,10
"5883",1994,731,-10,0
"5884",1994,694,-10,0
"5885",1994,732,6,7
"5886",1994,360,5,5
"5887",1994,365,3,4
"5888",1994,517,-6,0
"5889",1994,560,9,9
"5890",1994,92,7,7
"5891",1994,670,-10,0
"5892",1994,433,-1,2
"5893",1994,451,-7,0
"5894",1994,830,-2,2
"5895",1994,317,7,7
"5896",1994,349,10,10
"5897",1994,940,8,8
"5898",1994,520,0,-77
"5899",1994,230,10,10
"5900",1994,780,5,6
"5901",1994,625,-7,0
"5902",1994,115,5,6
"5903",1994,572,-9,0
"5904",1994,380,10,10
"5905",1994,225,10,10
"5906",1994,652,-9,0
"5907",1994,702,-6,0
"5908",1994,713,7,7
"5909",1994,510,-5,0
"5910",1994,800,9,9
"5911",1994,701,-9,0
"5912",1994,461,-2,1
"5913",1994,52,9,9
"5914",1994,616,-3,1
"5915",1994,640,8,9
"5916",1994,696,-8,0
"5917",1994,500,-4,0
"5918",1994,200,10,10
"5919",1994,369,7,7
"5920",1994,165,10,10
"5921",1994,2,10,10
"5922",1994,704,-9,0
"5923",1994,101,8,8
"5924",1994,818,-7,0
"5925",1994,679,-2,1
"5926",1994,347,-7,0
"5927",1994,490,0,-77
"5928",1994,551,6,6
"5929",1994,552,-6,0
"5930",1995,700,0,-77
"5931",1995,339,5,6
"5932",1995,615,-3,1
"5933",1995,540,-2,-88
"5934",1995,160,7,7
"5935",1995,371,3,4
"5936",1995,900,10,10
"5937",1995,305,10,10
"5938",1995,373,-6,0
"5939",1995,692,-9,0
"5940",1995,211,10,10
"5941",1995,434,6,6
"5942",1995,439,-5,0
"5943",1995,760,-10,0
"5944",1995,370,0,3
"5945",1995,771,6,6
"5946",1995,145,9,9
"5947",1995,346,NA,-66
"5948",1995,571,7,7
"5949",1995,140,8,8
"5950",1995,516,0,-77
"5951",1995,355,8,8
"5952",1995,811,1,3
"5953",1995,20,10,10
"5954",1995,471,-4,1
"5955",1995,402,8,8
"5956",1995,482,5,5
"5957",1995,483,-4,0
"5958",1995,155,8,8
"5959",1995,710,-7,0
"5960",1995,100,7,7
"5961",1995,581,0,-77
"5962",1995,484,5,6
"5963",1995,94,10,10
"5964",1995,344,-5,0
"5965",1995,40,-7,0
"5966",1995,352,10,10
"5967",1995,315,10,10
"5968",1995,390,10,10
"5969",1995,522,-7,0
"5970",1995,42,5,5
"5971",1995,130,9,9
"5972",1995,651,-6,0
"5973",1995,411,-5,0
"5974",1995,531,-6,0
"5975",1995,366,6,7
"5976",1995,529,1,3
"5977",1995,375,10,10
"5978",1995,950,5,6
"5979",1995,220,9,9
"5980",1995,481,-4,0
"5981",1995,420,-7,0
"5982",1995,452,-1,1
"5983",1995,255,10,10
"5984",1995,404,5,5
"5985",1995,350,10,10
"5986",1995,372,5,6
"5987",1995,90,3,4
"5988",1995,438,-1,1
"5989",1995,110,6,6
"5990",1995,41,7,7
"5991",1995,91,6,6
"5992",1995,310,10,10
"5993",1995,750,9,9
"5994",1995,850,-7,0
"5995",1995,205,10,10
"5996",1995,630,-6,0
"5997",1995,645,-9,0
"5998",1995,666,9,9
"5999",1995,325,10,10
"6000",1995,437,-6,0
"6001",1995,51,9,9
"6002",1995,663,-2,2
"6003",1995,740,10,10
"6004",1995,501,-5,0
"6005",1995,690,-7,0
"6006",1995,703,-3,1
"6007",1995,705,-4,1
"6008",1995,812,-7,0
"6009",1995,367,8,8
"6010",1995,450,0,-77
"6011",1995,660,NA,-66
"6012",1995,570,8,8
"6013",1995,620,-7,0
"6014",1995,368,10,10
"6015",1995,212,10,10
"6016",1995,435,-6,0
"6017",1995,343,6,6
"6018",1995,580,9,9
"6019",1995,820,3,4
"6020",1995,590,10,10
"6021",1995,553,6,6
"6022",1995,70,4,4
"6023",1995,359,7,7
"6024",1995,432,7,7
"6025",1995,712,9,9
"6026",1995,600,-7,0
"6027",1995,775,-7,0
"6028",1995,541,5,5
"6029",1995,565,6,6
"6030",1995,790,5,5
"6031",1995,920,10,10
"6032",1995,93,8,8
"6033",1995,475,-6,0
"6034",1995,436,8,8
"6035",1995,385,10,10
"6036",1995,210,10,10
"6037",1995,698,-9,0
"6038",1995,770,8,8
"6039",1995,95,9,9
"6040",1995,150,7,7
"6041",1995,135,1,3
"6042",1995,840,8,8
"6043",1995,910,4,4
"6044",1995,290,9,9
"6045",1995,235,10,10
"6046",1995,731,-10,0
"6047",1995,694,-10,0
"6048",1995,732,6,7
"6049",1995,360,5,5
"6050",1995,365,3,4
"6051",1995,517,-6,0
"6052",1995,560,9,9
"6053",1995,92,7,7
"6054",1995,670,-10,0
"6055",1995,433,-1,2
"6056",1995,451,-7,0
"6057",1995,830,-2,2
"6058",1995,317,7,7
"6059",1995,349,10,10
"6060",1995,940,8,8
"6061",1995,520,0,-77
"6062",1995,230,10,10
"6063",1995,780,5,6
"6064",1995,625,-7,0
"6065",1995,115,5,6
"6066",1995,572,-9,0
"6067",1995,380,10,10
"6068",1995,225,10,10
"6069",1995,652,-9,0
"6070",1995,702,-6,0
"6071",1995,713,7,7
"6072",1995,510,-1,2
"6073",1995,800,9,9
"6074",1995,701,-9,0
"6075",1995,461,-2,1
"6076",1995,52,9,9
"6077",1995,616,-3,1
"6078",1995,640,8,9
"6079",1995,696,-8,0
"6080",1995,500,-4,0
"6081",1995,200,10,10
"6082",1995,369,7,7
"6083",1995,165,10,10
"6084",1995,2,10,10
"6085",1995,704,-9,0
"6086",1995,101,8,8
"6087",1995,818,-7,0
"6088",1995,679,-2,1
"6089",1995,347,-7,0
"6090",1995,490,0,-77
"6091",1995,551,6,6
"6092",1995,552,-6,0
"6093",1996,700,-7,0
"6094",1996,339,0,3
"6095",1996,615,-3,1
"6096",1996,540,-2,-88
"6097",1996,160,7,7
"6098",1996,371,-6,0
"6099",1996,900,10,10
"6100",1996,305,10,10
"6101",1996,373,-6,0
"6102",1996,692,-9,0
"6103",1996,211,10,10
"6104",1996,434,6,6
"6105",1996,439,-5,0
"6106",1996,760,-10,0
"6107",1996,370,-7,0
"6108",1996,771,6,6
"6109",1996,145,9,9
"6110",1996,346,NA,-66
"6111",1996,571,7,7
"6112",1996,140,8,8
"6113",1996,516,-5,0
"6114",1996,355,8,8
"6115",1996,811,1,3
"6116",1996,20,10,10
"6117",1996,471,-4,1
"6118",1996,402,8,8
"6119",1996,482,5,5
"6120",1996,483,-2,1
"6121",1996,155,8,8
"6122",1996,710,-7,0
"6123",1996,100,7,7
"6124",1996,581,4,5
"6125",1996,484,5,6
"6126",1996,94,10,10
"6127",1996,344,-5,0
"6128",1996,40,-7,0
"6129",1996,352,10,10
"6130",1996,315,10,10
"6131",1996,390,10,10
"6132",1996,522,-6,0
"6133",1996,42,8,8
"6134",1996,130,9,9
"6135",1996,651,-6,0
"6136",1996,411,-5,0
"6137",1996,531,-6,0
"6138",1996,366,6,7
"6139",1996,529,1,3
"6140",1996,375,10,10
"6141",1996,950,5,6
"6142",1996,220,9,9
"6143",1996,481,-4,0
"6144",1996,420,-6,0
"6145",1996,452,2,3
"6146",1996,255,10,10
"6147",1996,404,5,5
"6148",1996,350,10,10
"6149",1996,372,5,6
"6150",1996,90,8,8
"6151",1996,438,-1,1
"6152",1996,110,6,6
"6153",1996,41,7,7
"6154",1996,91,6,6
"6155",1996,310,10,10
"6156",1996,750,9,9
"6157",1996,850,-7,0
"6158",1996,205,10,10
"6159",1996,630,-6,0
"6160",1996,645,-9,0
"6161",1996,666,9,9
"6162",1996,325,10,10
"6163",1996,437,-6,0
"6164",1996,51,9,9
"6165",1996,663,-2,2
"6166",1996,740,10,10
"6167",1996,501,-5,0
"6168",1996,690,-7,0
"6169",1996,703,-3,1
"6170",1996,705,-4,1
"6171",1996,812,-7,0
"6172",1996,367,8,8
"6173",1996,450,0,-88
"6174",1996,660,NA,-66
"6175",1996,570,8,8
"6176",1996,620,-7,0
"6177",1996,368,10,10
"6178",1996,212,10,10
"6179",1996,435,-6,0
"6180",1996,343,6,6
"6181",1996,580,9,9
"6182",1996,820,3,4
"6183",1996,590,10,10
"6184",1996,553,6,6
"6185",1996,70,4,4
"6186",1996,359,7,7
"6187",1996,432,7,7
"6188",1996,712,10,10
"6189",1996,600,-7,0
"6190",1996,775,-7,0
"6191",1996,541,5,5
"6192",1996,565,6,6
"6193",1996,790,5,5
"6194",1996,920,10,10
"6195",1996,93,8,8
"6196",1996,475,-6,0
"6197",1996,436,-6,0
"6198",1996,385,10,10
"6199",1996,210,10,10
"6200",1996,698,-9,0
"6201",1996,770,8,8
"6202",1996,95,9,9
"6203",1996,150,7,7
"6204",1996,135,1,3
"6205",1996,840,8,8
"6206",1996,910,4,4
"6207",1996,290,9,9
"6208",1996,235,10,10
"6209",1996,731,-10,0
"6210",1996,694,-10,0
"6211",1996,732,6,7
"6212",1996,360,8,8
"6213",1996,365,3,4
"6214",1996,517,-6,0
"6215",1996,560,9,9
"6216",1996,92,7,7
"6217",1996,670,-10,0
"6218",1996,433,-1,2
"6219",1996,451,4,5
"6220",1996,830,-2,2
"6221",1996,317,7,7
"6222",1996,349,10,10
"6223",1996,940,8,8
"6224",1996,520,0,-77
"6225",1996,230,10,10
"6226",1996,780,5,6
"6227",1996,625,-7,0
"6228",1996,115,5,6
"6229",1996,572,-9,0
"6230",1996,380,10,10
"6231",1996,225,10,10
"6232",1996,652,-9,0
"6233",1996,702,-6,0
"6234",1996,713,8,8
"6235",1996,510,-1,2
"6236",1996,800,9,9
"6237",1996,701,-9,0
"6238",1996,461,-2,1
"6239",1996,52,9,9
"6240",1996,616,-3,1
"6241",1996,640,8,9
"6242",1996,696,-8,0
"6243",1996,500,-4,0
"6244",1996,200,10,10
"6245",1996,369,7,7
"6246",1996,165,10,10
"6247",1996,2,10,10
"6248",1996,704,-9,0
"6249",1996,101,8,8
"6250",1996,818,-7,0
"6251",1996,679,-2,1
"6252",1996,347,-7,0
"6253",1996,490,0,-77
"6254",1996,551,1,3
"6255",1996,552,-6,0
"6256",1997,700,-7,0
"6257",1997,339,5,6
"6258",1997,615,-3,1
"6259",1997,540,-3,1
"6260",1997,160,7,7
"6261",1997,371,-6,0
"6262",1997,900,10,10
"6263",1997,305,10,10
"6264",1997,373,-6,0
"6265",1997,692,-9,0
"6266",1997,211,10,10
"6267",1997,434,6,6
"6268",1997,439,-4,0
"6269",1997,760,-10,0
"6270",1997,370,-7,0
"6271",1997,771,6,6
"6272",1997,145,9,9
"6273",1997,346,NA,-66
"6274",1997,571,8,8
"6275",1997,140,8,8
"6276",1997,516,-5,0
"6277",1997,355,8,8
"6278",1997,811,-7,0
"6279",1997,20,10,10
"6280",1997,471,-4,1
"6281",1997,402,8,8
"6282",1997,482,5,5
"6283",1997,483,-2,1
"6284",1997,155,8,8
"6285",1997,710,-7,0
"6286",1997,100,7,7
"6287",1997,581,4,5
"6288",1997,484,-6,0
"6289",1997,94,10,10
"6290",1997,344,-5,0
"6291",1997,40,-7,0
"6292",1997,352,10,10
"6293",1997,315,10,10
"6294",1997,390,10,10
"6295",1997,522,-6,0
"6296",1997,42,8,8
"6297",1997,130,8,8
"6298",1997,651,-6,0
"6299",1997,411,-5,0
"6300",1997,531,-6,0
"6301",1997,366,6,7
"6302",1997,529,1,3
"6303",1997,375,10,10
"6304",1997,950,5,6
"6305",1997,220,9,9
"6306",1997,481,-4,0
"6307",1997,420,-5,0
"6308",1997,452,2,3
"6309",1997,255,10,10
"6310",1997,404,5,5
"6311",1997,350,10,10
"6312",1997,372,5,6
"6313",1997,90,8,8
"6314",1997,438,-1,1
"6315",1997,110,6,6
"6316",1997,41,7,7
"6317",1997,91,6,6
"6318",1997,310,10,10
"6319",1997,750,9,9
"6320",1997,850,-7,0
"6321",1997,205,10,10
"6322",1997,630,3,4
"6323",1997,645,-9,0
"6324",1997,666,9,9
"6325",1997,325,10,10
"6326",1997,437,-6,0
"6327",1997,51,9,9
"6328",1997,663,-2,2
"6329",1997,740,10,10
"6330",1997,501,-2,2
"6331",1997,690,-7,0
"6332",1997,703,-3,1
"6333",1997,705,-4,1
"6334",1997,812,-7,0
"6335",1997,367,8,8
"6336",1997,450,0,3
"6337",1997,660,NA,-66
"6338",1997,570,8,8
"6339",1997,620,-7,0
"6340",1997,368,10,10
"6341",1997,212,10,10
"6342",1997,435,-6,0
"6343",1997,343,6,6
"6344",1997,580,8,8
"6345",1997,820,3,4
"6346",1997,590,10,10
"6347",1997,553,6,6
"6348",1997,70,6,6
"6349",1997,359,7,7
"6350",1997,432,6,6
"6351",1997,712,10,10
"6352",1997,600,-7,0
"6353",1997,775,-7,0
"6354",1997,541,5,5
"6355",1997,565,6,6
"6356",1997,790,5,5
"6357",1997,920,10,10
"6358",1997,93,8,8
"6359",1997,475,-6,0
"6360",1997,436,-6,0
"6361",1997,385,10,10
"6362",1997,210,10,10
"6363",1997,698,-9,0
"6364",1997,770,7,7
"6365",1997,95,9,9
"6366",1997,150,7,7
"6367",1997,135,1,3
"6368",1997,840,8,8
"6369",1997,910,4,4
"6370",1997,290,9,9
"6371",1997,235,10,10
"6372",1997,731,-10,0
"6373",1997,694,-10,0
"6374",1997,732,6,7
"6375",1997,360,8,8
"6376",1997,365,3,4
"6377",1997,517,-6,0
"6378",1997,560,9,9
"6379",1997,92,7,7
"6380",1997,670,-10,0
"6381",1997,433,-1,2
"6382",1997,451,0,-77
"6383",1997,830,-2,2
"6384",1997,317,7,7
"6385",1997,349,10,10
"6386",1997,940,8,8
"6387",1997,520,0,-77
"6388",1997,230,10,10
"6389",1997,780,5,6
"6390",1997,625,-7,0
"6391",1997,115,5,6
"6392",1997,572,-9,0
"6393",1997,380,10,10
"6394",1997,225,10,10
"6395",1997,652,-9,0
"6396",1997,702,-5,0
"6397",1997,713,9,9
"6398",1997,510,-1,2
"6399",1997,800,9,9
"6400",1997,701,-9,0
"6401",1997,461,-2,1
"6402",1997,52,10,10
"6403",1997,616,-3,1
"6404",1997,640,7,8
"6405",1997,696,-8,0
"6406",1997,500,-4,0
"6407",1997,200,10,10
"6408",1997,369,7,7
"6409",1997,165,10,10
"6410",1997,2,10,10
"6411",1997,704,-9,0
"6412",1997,101,8,8
"6413",1997,818,-7,0
"6414",1997,679,-2,1
"6415",1997,347,-6,0
"6416",1997,490,0,-77
"6417",1997,551,1,3
"6418",1997,552,-6,0
"6419",1998,700,-7,0
"6420",1998,339,5,6
"6421",1998,615,-3,1
"6422",1998,540,-3,1
"6423",1998,160,7,7
"6424",1998,371,5,6
"6425",1998,900,10,10
"6426",1998,305,10,10
"6427",1998,373,-7,0
"6428",1998,692,-9,0
"6429",1998,211,10,10
"6430",1998,434,6,6
"6431",1998,439,-4,0
"6432",1998,760,-10,0
"6433",1998,370,-7,0
"6434",1998,771,6,6
"6435",1998,145,9,9
"6436",1998,346,NA,-66
"6437",1998,571,8,8
"6438",1998,140,8,8
"6439",1998,516,-1,1
"6440",1998,355,8,8
"6441",1998,811,2,3
"6442",1998,20,10,10
"6443",1998,471,-4,1
"6444",1998,402,8,8
"6445",1998,482,5,5
"6446",1998,483,-2,1
"6447",1998,155,8,8
"6448",1998,710,-7,0
"6449",1998,100,7,7
"6450",1998,581,4,5
"6451",1998,484,-6,0
"6452",1998,94,10,10
"6453",1998,344,-5,0
"6454",1998,40,-7,0
"6455",1998,352,10,10
"6456",1998,315,10,10
"6457",1998,390,10,10
"6458",1998,522,-6,0
"6459",1998,42,8,8
"6460",1998,130,9,9
"6461",1998,651,-6,0
"6462",1998,411,-5,0
"6463",1998,531,-6,0
"6464",1998,366,6,7
"6465",1998,529,1,3
"6466",1998,375,10,10
"6467",1998,950,5,6
"6468",1998,220,9,9
"6469",1998,481,-4,0
"6470",1998,420,-5,0
"6471",1998,452,2,3
"6472",1998,255,10,10
"6473",1998,404,0,-77
"6474",1998,350,10,10
"6475",1998,372,5,6
"6476",1998,90,8,8
"6477",1998,438,-1,1
"6478",1998,110,6,6
"6479",1998,41,7,7
"6480",1998,91,6,6
"6481",1998,310,10,10
"6482",1998,750,9,9
"6483",1998,850,-5,0
"6484",1998,205,10,10
"6485",1998,630,3,4
"6486",1998,645,-9,0
"6487",1998,666,9,9
"6488",1998,325,10,10
"6489",1998,437,-6,0
"6490",1998,51,9,9
"6491",1998,663,-2,2
"6492",1998,740,10,10
"6493",1998,501,-2,2
"6494",1998,690,-7,0
"6495",1998,703,-3,1
"6496",1998,705,-4,1
"6497",1998,812,-7,0
"6498",1998,367,8,8
"6499",1998,450,0,3
"6500",1998,660,NA,-66
"6501",1998,570,0,-77
"6502",1998,620,-7,0
"6503",1998,368,10,10
"6504",1998,212,10,10
"6505",1998,435,-6,0
"6506",1998,343,6,6
"6507",1998,580,7,7
"6508",1998,820,3,4
"6509",1998,590,10,10
"6510",1998,553,6,6
"6511",1998,70,6,6
"6512",1998,359,7,7
"6513",1998,432,6,6
"6514",1998,712,10,10
"6515",1998,600,-6,0
"6516",1998,775,-7,0
"6517",1998,541,5,5
"6518",1998,565,6,6
"6519",1998,790,5,5
"6520",1998,920,10,10
"6521",1998,93,8,8
"6522",1998,475,-1,-88
"6523",1998,436,-6,0
"6524",1998,385,10,10
"6525",1998,210,10,10
"6526",1998,698,-9,0
"6527",1998,770,7,7
"6528",1998,95,9,9
"6529",1998,150,6,6
"6530",1998,135,1,3
"6531",1998,840,8,8
"6532",1998,910,4,4
"6533",1998,290,9,9
"6534",1998,235,10,10
"6535",1998,731,-10,0
"6536",1998,694,-10,0
"6537",1998,732,8,8
"6538",1998,360,8,8
"6539",1998,365,3,4
"6540",1998,517,-6,0
"6541",1998,560,9,9
"6542",1998,92,7,7
"6543",1998,670,-10,0
"6544",1998,433,-1,2
"6545",1998,451,0,-77
"6546",1998,830,-2,2
"6547",1998,317,9,9
"6548",1998,349,10,10
"6549",1998,940,8,8
"6550",1998,520,0,-77
"6551",1998,230,10,10
"6552",1998,780,5,6
"6553",1998,625,-7,0
"6554",1998,115,5,6
"6555",1998,572,-9,0
"6556",1998,380,10,10
"6557",1998,225,10,10
"6558",1998,652,-9,0
"6559",1998,702,-1,2
"6560",1998,713,9,9
"6561",1998,510,-1,2
"6562",1998,800,9,9
"6563",1998,701,-9,0
"6564",1998,461,-2,1
"6565",1998,52,10,10
"6566",1998,616,-3,1
"6567",1998,640,7,8
"6568",1998,696,-8,0
"6569",1998,500,-4,0
"6570",1998,200,10,10
"6571",1998,369,7,7
"6572",1998,165,10,10
"6573",1998,2,10,10
"6574",1998,704,-9,0
"6575",1998,101,8,8
"6576",1998,818,-7,0
"6577",1998,679,-2,1
"6578",1998,347,-6,0
"6579",1998,490,0,-77
"6580",1998,551,1,3
"6581",1998,552,-6,0
"6582",1999,700,-7,0
"6583",1999,339,5,6
"6584",1999,615,-3,1
"6585",1999,540,-3,1
"6586",1999,160,8,8
"6587",1999,371,5,6
"6588",1999,900,10,10
"6589",1999,305,10,10
"6590",1999,373,-7,0
"6591",1999,692,-9,0
"6592",1999,211,10,10
"6593",1999,434,6,6
"6594",1999,439,-4,0
